ID,Problématique,Solution,Mots-clés techniques,Texte brut
palmint411,"Le ticket décrit un problème lié à une exception `JavaOutOfMemoryError` dans le contexte d'un environnement JBoss intégrant Swift. Le problème semble être causé par l'utilisation excessive de la mémoire Java, en particulier avec des opérations sur les `StringBuffer`. La plateforme client rencontrant ce problème est WebSphere.","La solution proposée consiste à limiter la taille des records pour éviter une exception `OutOfMemoryError`. Cependant, il n'est pas clair si cette solution a été appliquée dans le ticket car le dernier commentaire indique que le problème persiste toujours. Il pourrait être nécessaire de tester la dernière version du jar trace pour résoudre complètement le problème.",* JavaOutOfMemoryError,palmint411 anomaly bdf dev self httpsjiravermegcomrestapi2version17227 id 17227 description name bdfdev118 archived false released true self httpsjiravermegcomrestapi2component12728 id 12728 name trace critical bonjour rencontré problème plateforme client jboss intégrant swift process tombe failed lexception suivante voir log complete megara0lend22082017log pj caused javalangoutofmemoryerror java heap space javautilarrayscopyofarraysjava2367 javalangabstractstringbuilderexpandcapacityabstractstringbuilderjava130 javalangabstractstringbuilderensurecapacityinternalabstractstringbuilderjava114 javalangabstractstringbuilderappendabstractstringbuilderjava415 javalangstringbufferappendstringbufferjava237 compalmyraarchtracepalmyraformatterformatunknown source décompilé jar trace remarqué ligne suivante stringbuffer localstringbuffer new stringbuffer180 enlever taille 180 remplaçant ligne stringbuffer localstringbuffer new stringbuffer ça fonctionnait sachant scénario fonctionne correctement plateforme websphere step reproduce 2 voici vm 101140238 userbdf passwordvermeg159 domaine sous djbosseap640megalendremot 3 connecter lurl bdf dev versions corrigées aucune step reproduce 2 voici vm 101140238 userbdf passwordvermeg159 domains sous djbosseap640megalendremot djbosseap640megacustody djbosseap640megacash djbosseap640megaaccounting 3 connecter lurl http1011402388280megacashindexjsp megaramegara 4 aller lien procédure dégradéeliens simulationt2 fin ack 5 eclipse faire debeugage suffit dutiliser port megacustody 8881 6choisir référence principale cuorl1208087 puis faire recherche 7 executer levenement ack 8en suivant logs traitement bien exécuté résultats megaramegara 4 intégrer swift dossier dswift 5 activer périphérique dentrée type fichier identifiant swiftdevice2 6 teser fichier deuxieme fois faut modifier tag seme swift 20csemehm230820181 incrément numéro fixed anomaly bdf palmyra 108 jboss javalangoutofmemoryerror java heap space causé jar trace author fbelgaied body merci tester jar cijoint createddate 20170828t1212560000000 updateddate 20170828t1212560000000 author miltifi body testé jar trace communiqué ticket jira problème nest résolu plateforme client createddate 20170829t1720550000000 updateddate 20170829t1720550000000 author fbelgaied body merci prendre dernière version jar trace bdfdev1080017 createddate 20170829t1742160000000 updateddate 20170829t1742160000000 author miltifi body problème persiste encorenpourriezvous trouver solution limiter taille record avoir outofmemory createddate 20170830t1744110000000 updateddate 20170830t1744110000000 author fbelgaied body merci tester jar ci dessoustracefinal createddate 20170831t1212130000000 updateddate 20170831t1212130000000 author miltifi body salut fakhrinntest ok nncordialement createddate 20170831t1740350000000 updateddate 20170831t1740350000000 author fbelgaied body approvedn createddate 20170831t1832020000000 updateddate 20170831t1832020000000 author miltifi body bonjour fakhrinnvoici retour clientnnous remarqué quavec dernière version livrée jar trace comportement changé niveau logs megaranvoici première trace avant jar livrén20170828 150503575 warning megatradeserverservice thread pool 56admindefaultquery nselect taccesspoint tcontrollername tcreationdate tcreatoruserid tdeleted tlocked toperationloggingconfigcode toperationloggingconfigpk tpk ttype tupdatedate tupdatoruserid fconfigservice toperationloggingconfigpk 7474606137n20170828 150503643 warning megatradeserverservice thread pool 56admindefaultresult size 1n20170828 150503650 warning megatradeserverservice thread pool 56admindefaultdata source datasourcenvoici deuxième trace après jar livrén20170831 123254070 warning megalendserverservice thread pool 61admindefaultndata source datasource20170831 123254074 warning megalendserverservice thread pool 61admindefaultnquery nselect tpk edatawizard order tpk asc20170831 123254129 warning megalendserverservice thread pool 61admindefaultnresult size 020170831 123254173 warning megalendserverservice thread pool 61admindefaultndata source datasource20170831 123254176 warning megalendserverservice thread pool 61admindefaultnquery nnpourriezvous expliquer modification effectuée jar trace si cest possible davoir premier comportement décriture records recorddate levelapplithreaduser puis retour ligne nncordialement createddate 20170907t1141430000000 updateddate 20170907t1142210000000 palmint1299 palmtech195 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert append string string buffer jvm always resize array char fixed length possibility exceed limit outofmemoryerror thrown   outofmemory bdf prisme7 
palmint414,"Le ticket décrit un problème lié à une migration vers une nouvelle version du composant basicstruct, où il y a un problème lors de la conversion d'un dossier compositevalue dto qui retourne un dossier vide. Cela entraîne une erreur lors de l'ouverture de l'application.","La solution appliquée a été de faire un rollback des jars debasicstruct et webtiers à leur version précédente (125210idd), ce qui a permis de résoudre le problème.",* migration,palmint414 anomaly  self httpsjiravermegcomrestapi2version17238 id 17238 description name p125210idd archived false released true releasedate 20170613 self httpsjiravermegcomrestapi2component12644 id 12644 name basicstruct blocker bonjour lors migration vers nouvelle version 125211idd probléme lors convertion dossier compositevalue dto retour dossier vide erreur lors louverture lapplication jai fait rollback jar basicstructde version 125210idd jar webtiersde version 125210idd ça marche merci fournir nouveaux jars step reproduce lors convertion dossier compositevalue dto retour dossier vide fixed anomaly problème lors régression vers version 125211idd author aaloui body veuillez prendre dernière version jar basicstruct 5 createddate 20170828t1200230000000 updateddate 20170828t1200230000000 palmtech200 palmint599 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert fix nullpointerexception   nullpointerexception lors récupération compositions idd 30 
palmint415,"Le ticket décrit un problème d'affichage des résultats de la recherche après avoir cliqué sur le bouton ""search"" dans le cadre de la configuration d'une external entity ""dossier portefeuille"". Il semble y avoir un problème de récupération des données à partir d'une base de données Vertica external entity, car aucune ligne n'est retournée. Le traitement niveau classe ""DossierPortefeuilleManagerImpl"" passe par la méthode ""findOnePage"" qui devrait être remplacé par la méthode ""find"".","La solution consiste à débloquer le problème de reproduction des données en modifiant le traitement niveau classe ""DossierPortefeuilleManagerImpl"" pour utiliser la méthode ""find"" au lieu de ""findOnePage"". La correction a été apportée par l'auteur wlimam.","vertica, external entity, persistence, jpa, nosql, search, database, manager",palmint415 anomaly  self httpsjiravermegcomrestapi2version17200 id 17200 description name 1252rc archived false released true self httpsjiravermegcomrestapi2version17202 id 17202 description name 1261rc archived false released true self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229 self httpsjiravermegcomrestapi2version17253 id 17253 description name p125211idd archived false released true releasedate 20170825 self httpsjiravermegcomrestapi2component12689 id 12689 name jpa persistence self httpsjiravermegcomrestapi2component12698 id 12698 name nosql persistence blocker bonjour suite configuration dune external entity dossierportefeuille tel manager name compalmyraarchpersistencenosqlverticamanagerverticaexternalmanager cliquant bouton search aucune ligne retournée cijoint capture search result contre remarque valeur loupe serach result contient nombre correct enregistrements table vertica debug traitement niveau classe dossierportefeuillemanagerimpl passe méthode findonepage non méthode find seraitil possible débloquer svp merci step reproduce niveau lécran portfeuille cliquer search fixed anomaly problème récupréation données dune base données vertica external entity author wlimam body fix approved createddate 20170828t1637220000000 updateddate 20170828t1637220000000 author wlimam body idd3125211 persistenceverticaconnector 6nidd3125211 persistence 5npalmyra1252rc persistenceverticaconnector 146npalmyra1252rc persistence 158npalmyratrunk persistenceverticaconnector 2909npalmyratrunk persistence 2910npalmyra1262rc1 persistenceverticaconnector 18npalmyra1262rc1 persistence 18npalmyra1261rc persistence 94npalmyra1261rc persistenceverticaconnector 92n createddate 20170828t1710120000000 updateddate 20170828t1710120000000 palmtech201 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert synchronize manager looks right datasource hpvertica  impact synchronize manager look wrong datasource sql server idd 30 
palmint416,"Le ticket décrit un problème avec l'environnement QA, où le packmanager rencontre une erreur lors du parsing d'une formule. Le problème est causé par une erreur de syntaxe dans la formule elle-même.","La solution appliquée consiste à corriger la syntaxe de la formule, ce qui a permis au packmanager de parser correctement la formule et de résoudre le problème.","Packmanager, parsing, formule, QA, erreur de syntaxe",palmint416 anomaly 12610 self httpsjiravermegcomrestapi2version17202 id 17202 description name 1261rc archived false released true self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true self httpsjiravermegcomrestapi2component12673 id 12673 name expressions blocker bonjour lors quote produit fis lenvironnement qa erreur niveau packmanager lors parsing dune formule merci step reproduce connecter http1721602438080sdwwebappjsp broker1broker1 choisir partenaire name 3358 remplir données obligatoires cliquer quote fixed anomaly parser expparserlookaheadsuccess author abbensaid body besoin dun port deboggage createddate 20170828t1625300000000 updateddate 20170828t1625300000000 author abbensaid body partie service createddate 20170828t1928000000000 updateddate 20170828t1928000000000 author abbensaid body fixed palmtech124 createddate 20170829t1927390000000 updateddate 20170829t1927390000000 palmtech202 slfrmbe491 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert rollback modifications javaccgenerated class 1.0   issue trace message accordance sonar rules solife digital 
palmint421,"Le ticket décrit un problème de parsing JSON lors du lancement d'un job, qui génère une erreur vague sans donner les numéros de dossiers à l'origine du problème. La cause exacte du problème n'est pas claire.",La solution consistait à fournir un log complet de la persistance pour déterminer les numéros des dossiers à l'origine du problème. Un correctif a également été fourni pour rendre l'erreur plus explicite.,"JSON, parsing, erreur, log, persistance, correctif, dossiers",palmint421 anomaly  self httpsjiravermegcomrestapi2version17200 id 17200 description name 1252rc archived false released true self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true self httpsjiravermegcomrestapi2version17230 id 17230 description name 1262rc1 archived false released false releasedate 20170929 self httpsjiravermegcomrestapi2version17253 id 17253 description name p125211idd archived false released true releasedate 20170825 self httpsjiravermegcomrestapi2component12645 id 12645 name big data hadoop spark self httpsjiravermegcomrestapi2component12698 id 12698 name nosql persistence blocker suite lancement job constate lerreur cijointe lors parsing json dossiers récupérer partir dampr lerreur permet déterminer numéros dossiers cause problème seraitil possible fournir correctif permet rendre lerreur plus explicite merci step reproduce suite lancement job constate lerreur cijointe lors parsing json dossiers récupérer partir dampr lerreur permet déterminer numéros dossiers cause problème seraitil possible fournir correctif permet rendre lerreur plus explicite merci fixed anomaly probléme parsing json author wlimam body besoin log complet log persistence createddate 20170829t1158400000000 updateddate 20170829t1158400000000 author wlimam body fix approved issue due modification relation type set listnthe old dossier parsed json parser acceptancestudy dont field order createddate 20170831t1128280000000 updateddate 20170831t1128280000000 palmtech207 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert 1 exception plus explicite 2 workaroud permettant lire listvalue généré précédemment tant collection type setvalue 1.0  idd3125211 persistencehbasedriver 5 idd3125211 jsondriver 5 idd3125211 persistencenosqldriver 5 palmyra1261rc jsondriver 92 palmyra1261rc persistencehbasedriver 92 palmyra1261rc persistencenosqldriver 92 palmyra1252rc persistencenosqldriver 147 palmyra1252rc jsondriver 149 palmyra1252rc persistencehbasedriver 148 palmyratrunk persistencehbasedriver 2908 palmyratrunk persistencenosqldriver 2908 palmyratrunk jsondriver 2910 1 erreur non explicite lorsque hbasemappinghandlersearchforrootentity lève exception 2 problème lors lecture depuis bd hbase dune collection type listvalue généré précédemment tant quune collection type setvalue idd 30 
palmint422,Le ticket décrit un problème d'insertion de données dans une table Vertica. Le problème se produit lors de la création d'une entité qui pointe vers cette table. Il est possible que le problème soit lié à l'utilisation du connector Vertica pour la persistence.,Le problème a été résolu en modifiant le code du connector Vertica pour la persistence. Cette modification permet maintenant d'insérer des données dans la table Vertica sans rencontrer de problèmes.,"Persistence Vertica Connector, Insertion de données, Table Vertica, Problème d'insertion, Modification du code",palmint422 anomaly  self httpsjiravermegcomrestapi2version17200 id 17200 description name 1252rc archived false released true self httpsjiravermegcomrestapi2version17202 id 17202 description name 1261rc archived false released true self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229 self httpsjiravermegcomrestapi2version17238 id 17238 description name p125210idd archived false released true releasedate 20170613 self httpsjiravermegcomrestapi2component12689 id 12689 name jpa persistence self httpsjiravermegcomrestapi2component12698 id 12698 name nosql persistence blocker bonjour suite clique bouton create lexception cidessous ligne sinsère table vertica step reproduce cliquer create dune entité pointe table vertica fixed anomaly problème dinsertion table vertica author wlimam body fix approved createddate 20170828t1642110000000 updateddate 20170828t1642110000000 author wlimam body idd3125211 persistenceverticaconnector 6nidd3125211 persistence 5npalmyra1252rc persistenceverticaconnector 146npalmyra1252rc persistence 158npalmyratrunk persistenceverticaconnector 2909npalmyratrunk persistence 2910npalmyra1262rc1 persistenceverticaconnector 18npalmyra1262rc1 persistence 18npalmyra1261rc persistence 94npalmyra1261rc persistenceverticaconnector 92n createddate 20170828t1705300000000 updateddate 20170828t1705300000000 palmtech215 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert synchronize manager looking right datasource vertica   synchronize manager looking wrong datasource sql server idd 30 
palmint427,"Le problème principal est que les tailles des caches distribués ont dépassé leur max size, ce qui peut entraîner des erreurs lors du calcul des entitlements. Le ticket décrit également une erreur lors du calcul d'entitlement nci.","La solution effective a été de prendre en considération la taille max des caches distribués dans le traitement et de build un jar pour cachingutils. Cependant, il semble que cette solution n'a pas résolu complètement le problème car le ticket indique qu'une erreur persiste lors du calcul d'entitlement nci.","Caching, distributed cache, entitlements, max size, error handling, calculation, schmigration118",palmint427 task schmigration118 self httpsjiravermegcomrestapi2version17213 id 17213 description name schmigration118 archived false released true self httpsjiravermegcomrestapi2component12650 id 12650 name caching critical problème distributed cache derniers excèdent leurs max size exemple max size 100 trouve size 1014 1 login ssakji00380038said 2 allez sous megacor setup search caches faire recherche clientsecaccount trouverz alors size 1000 max size 100 3 faire clear cache 4 allez sous entitlements client entitlements cancel entitlements one event faire recherche mainreference dvca001500033039 ensuite clique droit cancel related entitlements 5 ensuite allez sous entitlements client entitlements calculate calculate mand events faite recherche mainreference dvca001500033039 après clique droit calculate entitlement 5 allez remarquez cache revenu valeur 1000 veuillez noter quon entrain dutiliser 8 distributed cache mode cluster pouvez aussi accéder lapplication via http101144959081megacorwebappjsp userpwd ssakji00380038said laction calculate entitlements userpwd ssakjiallsaid change level trace debug 7777 accés ssh log sous optlogsmegacor fixed palmtech219 palmyra118 schmigration problème max size distributed cache author abenosman body treatment take consideration maxsize add treatment version indicated trunknhere build number jar cachingutils schmigration1180001 wait test updating ear jar createddate 20170828t1815380000000 updateddate 20170828t1815380000000 author miltifi body salut amalnnil erreur lors calcul dentitlementnci joint lognncordialement createddate 20170828t1910170000000 updateddate 20170828t1910170000000 author abenosman body fixed treatment works success solution createddate 20170829t1118400000000 updateddate 20170829t1118400000000 author abenosman body schmigration1180002 component cachingutilsjar createddate 20170829t1203480000000 updateddate 20170829t1203480000000 palmtech219 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert add check maxsize 1.0   treatment didnt take consideration maxsize s3 madrid 
palmint430,"Le ticket décrit un problème avec le support de l'API RZB, où le traitement des données Swift ne prend pas en compte les retours à la ligne (newline) ni Windows ni Unix. Le système ne peut donc pas gérer correctement les données Swift qui incluent ces types de newlines.","Le problème a été résolu par fdakhlaoui en prenant en compte les cas où il y a un retour à la ligne (newline) dans les données Swift, que ce soit Windows ou Unix.",- API RZB,palmint430 anomaly rzb support self httpsjiravermegcomrestapi2version17204 id 17204 description name rzb support archived false released true self httpsjiravermegcomrestapi2component12721 id 12721 name sla critical dear support team configurable rule based specific swift parsing would change swift data apparently parser take account neither rn newline windowsnewline unixnewline please help fix ps attached defect find detailed description well swift use best regards step reproduce thanks check attached documents fixed anomaly r taken account cases author fdakhlaoui body null case checked createddate 20170828t1503100000000 updateddate 20170828t1503100000000 author fdakhlaoui body slajar rzbsupport1160006 createddate 20170828t1504380000000 updateddate 20170828t1504380000000 palmtech164 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert check null case  slajar rzbsupport1160006 npe rbi 
palmint434,L'anomalie 12601 se manifeste par des boucles infinies dans la vue après l'étape de reproduction. Cette boucle infinie est causée par un problème de politique de visionnage de fond (souvrent) qui se produit lorsque l'on recherche une vue avec les identifiants adminadmin pour le site privé webappjsp.,Le problème a été résolu en ajoutant un contrôle null dans le conteneur PalmyraUC. Cette modification a permis de corriger la boucle infinie et d'éviter que la politique de visionnage de fond ne soit exécutée de manière inappropriée.,* Boucle infinie,palmint434 anomaly 12601 self httpsjiravermegcomrestapi2version17194 id 17194 description name 12601 archived false released true self httpsjiravermegcomrestapi2component12739 id 12739 name web app critical récupéré patch 1260110 écrans view policy fund souvrent plus boucle infini après view step reproduce http101151408080siteprivewebappjsp adminadmin policy chercher view fixed anomaly lamondiale boucles infinies veiw après patch 1260110 author hzaiem body provide us debug port createddate 20170829t1034110000000 updateddate 20170829t1034110000000 author hzaiem body problem resolved adding null check palmyrauccontainer createddate 20170829t1139280000000 updateddate 20170829t1139280000000 author kmathlouthi body valide fix createddate 20170829t1238570000000 updateddate 20170829t1238570000000 author hzaiem body palmyra1260rc webapp 326npalmyra12601 webapp 42npalmyra1261rc webapp 96npalmyra1262rc1 webapp 23npalmyratrunk webapp 2915 createddate 20170829t1551230000000 updateddate 20170829t1551230000000 author kmathlouthi body salut zaiemnnil faut impacter corrections 1262rc1 sauf cas demande léquipe run qannje valide fix pointnnmercinn createddate 20170829t1638390000000 updateddate 20170829t1638390000000 palmtech229 palmint602 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert check null added palmyrauccontainer  update webappjar usecase view opened ps 
palmint438,Inconnu,Le ticket indique que le problème a été résolu en redeployant le composant compalmyrahumdesigner.,"IDE Palmyra, validation de modèle, hrumdi nexus, redeployment de composant.",palmint438 anomaly 12613 self httpsjiravermegcomrestapi2version17237 id 17237 description name 12613 archived false released true releasedate 20170814 self httpsjiravermegcomrestapi2component12708 id 12708 name palmyra ide blocker impossible valider modèle hrumldi nexus http1011401698081nexus http1011401758081nexus fixed impossible valider modèle hrumldi author wbenmefteh body redeployed compalmyraumldesigner rad ide profiles createddate 20170829t1157180000000 updateddate 20170829t1157180000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert deploy needed artifacts   undeployed umldesigner palmyra quality 
palmint439,"Le ticket décrit un problème avec l'export Excel via un bouton dans le framework Presentation Core. Les utilisateurs voulaient exporter plus de 290,000 lignes, mais le fichier contenait finalement seulement 10,000 lignes. L'utilisation de XSSFWorkbook pour la consommation de mémoire est connue depuis une date longue (2014) et il est recommandé d'utiliser SXSSFWorkbook si le volume des exports Excel est simple.","Le problème a été résolu en portant l'export Excel à 10,000 lignes avec l'identifiant de l'anomalie #PALM-4168. La solution consiste à mettre en place une limite configurable pour l'export Excel.","Export Excel, XSSFWorkbook, SXSSFWorkbook, consommation mémoire, limite configurable",palmint439 anomaly 124920 self httpsjiravermegcomrestapi2version17197 id 17197 description name 1249rc archived false released true self httpsjiravermegcomrestapi2component12711 id 12711 name presentation core critical utilisateurs voulaient faire export excel via bouton framework cet export porté plus 290000 lignes cest nombre saffiche lécran fichier contenait final 10000 lignes step reproduce utilisez xssfworkbook connu consommation mémoire cest connu longue date 2014 date palm2117 cest aussi connu longue date quil vaut mieux utiliser sxssfworkbook si volume exports excel simples changement xssf vers sxssf nest très complexe souvienne moins complexe mettre place limite confgurable fixed anomaly palm4168 export excel limité 10000 lignes author nlassoued body attente réponse amine createddate 20170911t1202590000000 updateddate 20170911t1202590000000 author wlimam body merci dassigner point lequipe design createddate 20170915t1823270000000 updateddate 20170915t1823270000000 author miltifi body lchebbi estce validesnnle data check consiste valider lintégrité données avant export contrôle désactivé cas dexport excel vu fichier résultat nest destiné import ultérieur createddate 20171020t1750210000000 updateddate 20171020t1750210000000 author lchebbi body oui valide createddate 20171025t1316100000000 updateddate 20171025t1316100000000 author lchebbi body approved createddate 20171025t1316190000000 updateddate 20171025t1316190000000 palmint3594 palmint3595 palmint4164 palmtech236 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert task duplicated 1.0  task duplicated task duplicated cfr 
palmint440,"Le ticket décrit un problème de non-fonctionnalité multiple edit dans l'ajout d'une ligne non fonctionnelle multiple. Le problème se manifeste lors du clic sur l'icône d'ajout, créant une application qui répond avec une erreur. Cette erreur est due à un null pointer exception suite à un paramètre parent null. Cela se produit dans la partie front-end de l'application.",Le problème a été résolu en corrigeant le code source de l'application. L'équipe de développement a corrigé l'erreur de null pointer exception en modifiant le code pour gérer correctement les valeurs de paramètres parents nulls. Cela permet maintenant d'ajouter des lignes sans rencontrer d'erreurs.,* Multiple edit,palmint440 anomaly p125211idd self httpsjiravermegcomrestapi2version17198 id 17198 description name 1250rc archived false released true self httpsjiravermegcomrestapi2version17200 id 17200 description name 1252rc archived false released true self httpsjiravermegcomrestapi2version17202 id 17202 description name 1261rc archived false released true self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true self httpsjiravermegcomrestapi2version17253 id 17253 description name p125211idd archived false released true releasedate 20170825 self httpsjiravermegcomrestapi2component12637 id 12637 name actions medium fonctionnalité dajout dune ligne non fonctionnelle multiple edit lors click licone dajout crée lapplication répond jai lerreur suivante attached file niveau log step reproduce url lapplication http1011441348080iddwebappjsp login admin password admin débogage partie front host 101144134 port 8000 débogage partie service host 101144145 port 8787 merci suivre steps reproduce trouvez lurl suivante war partie frontiddwar servicessaiddwar 1pointez lentrée menu gestion portefeuille 2passez portefeuille 3cliquez administration rslt deux derniers multiple edit tables collaborateur délégataire lors click licone crée afin dajouter ligne tableau lapplication répond fixed anomaly ajout impossible niveau dun multiple edit author igharsalli body bonjournnce point doit être traité léquipe presentationnil sagit dun nullpointerexception suite paramètre parent null niveau enumerativedomainmanagergetpossiblevaluescompositevalue parent field fieldnla valeur parent déterminé niveau datatablecomponentbuildergetvaluecelleditorcompositevalue rowvalue icolumnproperties columnproperties field field string key ifieldviewformat fieldvf boolean iseditabledatarow l1502 tel fieldparentvalue compositevalue rowvaluegetrolenncordialement createddate 20170829t1141440000000 updateddate 20170829t1141440000000 author hzaiem body plateforme non disponible createddate 20170914t1329230000000 updateddate 20170914t1329230000000 author hzaiem body waiting code review createddate 20170915t1259250000000 updateddate 20170915t1259250000000 author fhmessaoud body code review validated createddate 20170915t1308390000000 updateddate 20170915t1308390000000 author hzaiem body note detected issue within action cancel due wrong manipulation pagedata value action handler comcacfiddadministrationactionoverrideadduserportefeuilleahnnidd3125211 presentationflavor 5npalmyra1250rc presentationflavor 266npalmyratrunk presentationflavor 2910npalmyra1252rc presentationflavor 164npalmyra1261rc presentationflavor 95 createddate 20170915t1731480000000 updateddate 20170915t1731480000000 palmtech231 screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert check parent order decide get possible values 1.0  update presentation flavors case composed fields ab parent value yet associated field b try get field possible values idd 30 
